YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,11,11,12,3.26,243.56,3.83,246.05
2021,11,11,13,3.21,254.92,3.83,256.56
2021,11,11,14,2.85,258.78,3.69,259.88
2021,11,11,15,2.0,257.37,3.88,257.67
2021,11,11,16,2.56,255.88,4.32,255.86
2021,11,11,17,2.7,255.6,4.74,255.78
2021,11,11,18,2.57,255.58,5.17,255.73
2021,11,11,19,2.63,254.64,5.52,254.98
2021,11,11,20,2.73,256.28,5.59,256.66
2021,11,11,21,2.74,257.51,5.4,257.8
2021,11,11,22,2.66,258.46,5.16,258.74
2021,11,11,23,2.46,258.48,4.89,259.05
2021,11,12,0,2.3,261.4,4.6,261.8
2021,11,12,1,1.96,261.97,4.11,262.35
2021,11,12,2,1.62,261.13,3.57,262.08
2021,11,12,3,1.44,252.94,3.01,254.2
2021,11,12,4,1.44,236.31,2.78,237.16
2021,11,12,5,1.54,220.07,3.01,220.89
2021,11,12,6,1.85,207.97,3.44,208.95
2021,11,12,7,2.38,198.14,3.8,198.81
2021,11,12,8,3.08,189.49,4.02,189.74
2021,11,12,9,3.5,181.41,4.15,181.51
2021,11,12,10,3.9,174.13,4.59,174.43
2021,11,12,11,4.06,167.54,4.7,167.61
2021,11,12,12,4.07,159.89,4.78,160.02
2021,11,12,13,4.21,151.06,5.03,151.33
2021,11,12,14,4.24,142.71,5.27,142.89
2021,11,12,15,3.29,138.75,5.55,138.54
2021,11,12,16,2.99,136.59,6.46,136.62
2021,11,12,17,3.41,137.13,7.31,137.03
2021,11,12,18,3.78,138.86,7.83,138.88
2021,11,12,19,4.21,143.45,8.06,143.75
2021,11,12,20,4.39,149.96,7.79,150.71
2021,11,12,21,4.41,157.52,7.24,158.81
2021,11,12,22,4.75,166.79,6.57,168.2
2021,11,12,23,4.42,170.54,5.47,171.63
2021,11,13,0,4.09,169.55,5.04,171.17
2021,11,13,1,4.26,174.11,5.38,176.58
2021,11,13,2,4.4,175.93,5.58,177.83
2021,11,13,3,4.49,178.8,5.74,180.94
2021,11,13,4,4.4,181.32,5.68,182.68
2021,11,13,5,4.32,181.66,5.73,183.36
2021,11,13,6,4.11,183.27,5.51,184.39
2021,11,13,7,3.76,184.17,5.25,185.12
2021,11,13,8,3.89,189.84,5.07,191.74
2021,11,13,9,3.8,200.45,4.72,201.85
2021,11,13,10,3.58,200.29,4.31,202.48
2021,11,13,11,3.39,204.08,4.0,206.31
2021,11,13,12,3.15,201.85,3.68,202.98
2021,11,13,13,3.03,200.82,3.62,202.35
2021,11,13,14,2.79,201.53,3.61,202.4
2021,11,13,15,1.81,196.79,3.71,196.76
2021,11,13,16,2.04,192.17,3.83,192.25
2021,11,13,17,2.04,193.93,3.8,194.26
2021,11,13,18,2.03,201.64,3.86,202.25
2021,11,13,19,2.08,210.71,4.02,211.1
2021,11,13,20,2.09,221.21,4.03,221.47
2021,11,13,21,1.99,235.56,3.64,235.59
2021,11,13,22,1.84,252.72,3.12,252.79
2021,11,13,23,1.66,269.19,2.65,269.15
2021,11,14,0,1.41,286.12,2.16,285.95
2021,11,14,1,1.12,309.04,1.66,308.7
2021,11,14,2,0.96,345.4,1.4,345.11
2021,11,14,3,1.1,23.09,1.62,23.23
2021,11,14,4,1.31,45.96,2.04,46.09
2021,11,14,5,1.46,59.72,2.33,59.99
2021,11,14,6,1.54,67.07,2.47,67.09
2021,11,14,7,1.59,67.21,2.57,67.1
2021,11,14,8,1.54,63.56,2.71,63.07
2021,11,14,9,1.85,58.79,2.53,59.4
2021,11,14,10,2.08,53.56,2.4,53.88
2021,11,14,11,2.35,46.75,2.69,46.89
2021,11,14,12,2.6,43.78,3.0,44.05
2021,11,14,13,2.85,46.67,3.37,46.88
2021,11,14,14,3.07,51.09,3.81,51.32
2021,11,14,15,3.07,54.65,4.28,54.66
2021,11,14,16,3.05,56.39,5.01,56.63
2021,11,14,17,3.75,61.89,5.66,62.3
2021,11,14,18,4.2,70.32,6.06,71.12
2021,11,14,19,4.24,77.22,6.04,77.91
2021,11,14,20,4.03,81.19,5.87,81.89
2021,11,14,21,3.87,83.74,5.72,84.44
2021,11,14,22,3.66,85.59,5.52,86.19
2021,11,14,23,3.37,85.88,5.35,86.4
2021,11,15,0,3.26,85.19,5.3,85.61
2021,11,15,1,3.28,85.9,5.33,86.3
2021,11,15,2,3.33,87.71,5.24,87.95
2021,11,15,3,3.49,90.77,5.39,91.25
2021,11,15,4,3.6,92.24,5.59,92.72
2021,11,15,5,3.72,93.49,5.88,94.04
2021,11,15,6,3.66,95.39,6.11,95.94
2021,11,15,7,3.7,96.55,6.19,96.95
2021,11,15,8,4.23,98.38,5.72,99.04
2021,11,15,9,3.92,99.88,4.71,100.71
2021,11,15,10,4.01,105.82,5.04,108.35
2021,11,15,11,4.65,113.25,5.73,113.8
2021,11,15,12,4.58,110.35,5.59,110.54
2021,11,15,13,4.56,105.2,5.61,105.43
2021,11,15,14,4.44,100.54,5.66,100.91
2021,11,15,15,3.74,95.64,5.5,95.62
2021,11,15,16,3.14,92.14,6.16,92.62
2021,11,15,17,3.86,96.51,6.83,97.03
2021,11,15,18,3.95,103.05,6.79,103.84
2021,11,15,19,3.69,108.9,6.51,109.94
2021,11,15,20,3.28,111.19,5.95,112.05
2021,11,15,21,2.68,106.59,5.25,107.06
2021,11,15,22,2.55,99.9,5.01,100.24
2021,11,15,23,2.71,98.46,5.25,98.65
2021,11,16,0,3.11,100.41,5.39,100.61
2021,11,16,1,3.46,104.1,5.17,104.6
2021,11,16,2,3.48,110.22,4.9,111.12
2021,11,16,3,3.4,115.62,4.72,116.31
2021,11,16,4,3.32,120.36,4.59,120.85
2021,11,16,5,3.31,126.36,4.63,127.04
2021,11,16,6,3.36,131.7,4.73,132.46
2021,11,16,7,3.36,135.28,4.75,136.07
2021,11,16,8,3.46,137.93,4.67,138.73
2021,11,16,9,3.7,144.46,4.7,146.52
2021,11,16,10,3.82,150.34,4.7,151.31
2021,11,16,11,3.7,150.14,4.51,150.72
2021,11,16,12,3.44,150.76,4.18,151.18
2021,11,16,13,3.01,153.3,3.71,153.65
2021,11,16,14,2.39,158.72,3.1,158.23
2021,11,16,15,1.2,166.42,2.19,166.41
2021,11,16,16,1.04,176.99,1.64,175.89
2021,11,16,17,0.9,185.96,1.42,184.11
2021,11,16,18,0.98,203.08,1.56,200.89
2021,11,16,19,1.17,224.46,1.93,223.69
2021,11,16,20,1.45,243.02,2.56,243.51
2021,11,16,21,1.64,257.89,3.08,258.01
2021,11,16,22,1.71,264.76,3.25,264.89
2021,11,16,23,1.82,265.07,3.12,265.12
2021,11,17,0,1.72,256.91,2.98,257.6
2021,11,17,1,1.71,243.43,3.12,244.2
2021,11,17,2,2.07,232.05,3.64,232.86
2021,11,17,3,2.63,227.05,4.34,228.21
2021,11,17,4,3.1,227.25,4.91,227.78
2021,11,17,5,3.37,228.0,5.13,228.08
2021,11,17,6,3.35,229.07,5.23,229.36
2021,11,17,7,3.47,230.76,5.31,231.09
2021,11,17,8,3.72,233.37,5.3,234.11
2021,11,17,9,4.08,236.49,5.21,237.74
2021,11,17,10,4.54,241.05,5.76,243.26
2021,11,17,11,5.35,247.41,6.8,248.86
2021,11,17,12,5.61,249.04,7.18,249.95
2021,11,17,13,5.43,244.91,7.01,245.8
2021,11,17,14,5.16,234.99,6.92,235.72
2021,11,17,15,5.33,230.95,7.62,232.33
2021,11,17,16,5.91,238.79,8.5,240.18
2021,11,17,17,6.37,247.43,8.99,249.08
2021,11,17,18,6.57,253.63,9.31,255.32
2021,11,17,19,6.62,260.63,9.29,262.12
2021,11,17,20,6.64,265.62,9.28,267.2
2021,11,17,21,6.27,266.78,8.97,268.15
2021,11,17,22,6.21,266.18,8.95,267.55
2021,11,17,23,6.25,264.62,9.08,265.9
2021,11,18,0,6.32,263.47,9.43,264.77
2021,11,18,1,6.08,261.8,9.01,262.43
2021,11,18,2,5.62,255.02,8.05,255.9
2021,11,18,3,5.89,252.79,7.63,253.83
2021,11,18,4,5.86,251.66,7.42,252.67
2021,11,18,5,5.77,247.29,7.46,248.81
2021,11,18,6,5.8,244.37,7.54,245.51
2021,11,18,7,6.04,246.05,8.22,249.12
2021,11,18,8,6.73,255.27,9.09,257.24
2021,11,18,9,6.59,251.61,8.54,253.37
2021,11,18,10,6.36,246.87,8.03,248.9
2021,11,18,11,7.14,249.84,9.06,252.07
2021,11,18,12,7.38,254.21,9.44,255.81
2021,11,18,13,7.37,259.43,9.76,260.46
2021,11,18,14,7.01,257.31,9.94,258.26
2021,11,18,15,6.72,253.94,10.07,254.7
2021,11,18,16,7.14,247.14,10.65,248.25
2021,11,18,17,8.18,244.24,11.58,245.61
2021,11,18,18,8.94,247.67,12.43,249.24
2021,11,18,19,9.05,251.64,12.46,253.16
2021,11,18,20,9.06,255.0,12.42,256.51
2021,11,18,21,8.86,256.44,12.2,258.03
2021,11,18,22,8.86,258.29,12.15,259.97
2021,11,18,23,8.95,260.86,12.12,262.33
2021,11,19,0,8.77,262.63,11.89,264.31
2021,11,19,1,8.8,265.62,12.02,267.58
2021,11,19,2,8.16,265.88,10.98,267.15
2021,11,19,3,7.87,262.42,10.6,263.82
2021,11,19,4,7.89,261.75,10.78,263.51
2021,11,19,5,7.93,261.5,10.74,262.85
2021,11,19,6,7.94,259.4,10.74,260.75
2021,11,19,7,8.15,259.73,11.16,261.38
2021,11,19,8,8.15,260.12,11.08,261.53
2021,11,19,9,8.17,259.58,10.94,260.92
2021,11,19,10,8.27,259.6,10.79,261.08
2021,11,19,11,8.56,261.44,11.11,263.33
2021,11,19,12,8.92,265.73,11.6,267.49
2021,11,19,13,9.08,270.54,12.02,272.12
2021,11,19,14,9.1,273.44,12.34,274.98
2021,11,19,15,8.73,273.64,12.09,274.97
2021,11,19,16,8.24,271.9,11.78,273.19
2021,11,19,17,8.26,270.11,11.71,271.38
2021,11,19,18,8.42,270.58,11.87,272.0
2021,11,19,19,8.51,272.05,11.84,273.63
2021,11,19,20,8.46,273.76,11.76,275.53
2021,11,19,21,8.28,274.6,11.52,276.38
2021,11,19,22,8.1,273.81,11.23,275.55
2021,11,19,23,7.79,272.53,10.66,273.82
2021,11,20,0,7.47,271.44,10.45,272.79
2021,11,20,1,7.57,273.61,10.64,275.27
2021,11,20,2,7.42,276.77,10.48,278.23
2021,11,20,3,7.13,277.62,10.09,278.91
2021,11,20,4,6.74,277.06,9.53,278.25
2021,11,20,5,6.47,274.99,9.15,276.13
2021,11,20,6,6.32,271.91,8.95,273.05
2021,11,20,7,6.28,269.07,8.92,270.2
2021,11,20,8,6.29,266.44,8.87,267.68
2021,11,20,9,6.47,264.52,8.88,265.71
2021,11,20,10,6.67,263.67,8.98,265.01
2021,11,20,11,6.58,261.19,8.6,262.16
2021,11,20,12,6.56,256.64,8.46,257.84
2021,11,20,13,6.94,256.32,9.03,257.82
2021,11,20,14,6.8,255.17,9.01,256.25
2021,11,20,15,6.28,252.69,8.91,253.76
2021,11,20,16,5.91,251.97,9.04,253.01
2021,11,20,17,6.16,252.14,9.24,253.14
2021,11,20,18,6.22,251.86,9.14,252.96
2021,11,20,19,6.16,250.51,8.99,251.3
2021,11,20,20,6.18,248.2,8.91,249.1
2021,11,20,21,6.51,248.02,9.33,249.41
2021,11,20,22,6.39,244.88,8.91,245.73
2021,11,20,23,6.38,240.89,8.82,241.94
2021,11,21,0,6.5,239.37,9.07,241.05
2021,11,21,1,6.72,242.12,9.23,243.02
2021,11,21,2,6.52,239.97,9.16,241.36
2021,11,21,3,6.4,241.56,9.0,242.95
2021,11,21,4,6.14,239.81,8.83,240.94
2021,11,21,5,6.16,238.75,8.91,239.73
2021,11,21,6,6.28,242.35,8.9,244.18
2021,11,21,7,6.21,242.82,8.69,243.92
2021,11,21,8,6.36,247.24,8.85,249.1
2021,11,21,9,6.08,253.73,8.29,255.26
2021,11,21,10,5.45,260.09,7.38,261.54
2021,11,21,11,4.87,265.4,6.34,266.75
2021,11,21,12,4.22,272.55,5.36,274.35
2021,11,21,13,3.56,280.25,4.58,281.62
2021,11,21,14,2.64,281.98,3.98,282.59
2021,11,21,15,2.05,283.24,4.21,283.96
2021,11,21,16,2.52,289.73,4.68,290.1
2021,11,21,17,2.64,296.87,5.07,297.04
2021,11,21,18,2.66,302.9,5.24,303.07
2021,11,21,19,2.6,311.46,5.3,311.71
2021,11,21,20,2.44,322.29,5.15,322.45
2021,11,21,21,2.32,333.35,4.81,333.89
2021,11,21,22,2.19,344.03,4.58,344.68
2021,11,21,23,2.17,353.59,4.67,353.96
2021,11,22,0,2.52,1.25,4.99,1.26
2021,11,22,1,3.31,7.06,5.26,7.25
2021,11,22,2,3.7,10.46,5.61,10.84
2021,11,22,3,4.05,12.7,6.14,13.54
2021,11,22,4,4.54,15.16,6.61,15.97
2021,11,22,5,4.53,14.28,6.72,14.89
2021,11,22,6,4.17,12.34,6.67,13.06
2021,11,22,7,3.64,10.76,6.54,11.3
2021,11,22,8,3.69,6.57,6.23,7.28
2021,11,22,9,4.4,0.0,5.4,1.16
2021,11,22,10,4.35,354.85,5.24,356.58
2021,11,22,11,4.52,352.15,5.46,353.76
2021,11,22,12,4.66,347.9,5.64,348.58
2021,11,22,13,4.91,342.11,6.05,342.5
2021,11,22,14,4.76,339.93,6.26,340.23
2021,11,22,15,3.34,338.6,6.17,338.76
2021,11,22,16,2.99,337.92,6.19,337.97
2021,11,22,17,2.88,335.17,5.72,335.36
2021,11,22,18,2.75,327.89,5.09,328.31
2021,11,22,19,2.63,314.04,4.61,314.59
2021,11,22,20,2.71,295.24,4.8,295.36
2021,11,22,21,2.95,280.36,5.75,280.41
2021,11,22,22,3.23,269.03,6.89,269.03
2021,11,22,23,3.85,259.24,7.8,259.43
2021,11,23,0,4.59,252.37,7.98,252.81
2021,11,23,1,5.31,247.78,7.45,248.22
2021,11,23,2,5.55,246.9,7.15,248.06
2021,11,23,3,5.41,245.77,6.93,246.99
2021,11,23,4,5.64,248.48,7.41,250.99
2021,11,23,5,5.87,254.97,7.94,257.26
2021,11,23,6,5.76,262.67,8.1,265.41
2021,11,23,7,5.46,265.65,7.73,267.45
2021,11,23,8,5.24,266.32,7.42,268.07
2021,11,23,9,4.92,264.62,6.48,265.57
2021,11,23,10,4.8,264.3,6.21,266.32
2021,11,23,11,5.09,269.47,6.51,271.38
2021,11,23,12,5.03,268.93,6.36,270.21
2021,11,23,13,4.99,267.31,6.36,268.24
2021,11,23,14,4.71,267.24,6.35,268.38
2021,11,23,15,4.25,268.1,6.46,268.89
2021,11,23,16,4.36,269.08,6.91,270.32
2021,11,23,17,4.57,269.8,6.81,270.99
2021,11,23,18,4.34,269.59,6.74,270.86
2021,11,23,19,4.46,268.29,6.75,269.47
2021,11,23,20,4.7,268.0,6.84,269.61
2021,11,23,21,4.59,268.54,6.75,269.67
2021,11,23,22,4.52,268.22,6.67,269.33
2021,11,23,23,4.55,268.13,6.73,269.6
2021,11,24,0,4.59,268.34,6.74,269.4
2021,11,24,1,4.62,267.96,6.61,269.12
2021,11,24,2,4.59,269.03,6.41,270.07
2021,11,24,3,4.46,271.1,6.18,272.25
2021,11,24,4,4.25,272.64,5.9,273.72
2021,11,24,5,4.05,273.09,5.66,274.2
2021,11,24,6,3.74,271.08,5.23,271.97
2021,11,24,7,3.52,267.2,4.93,268.09
2021,11,24,8,3.61,264.29,4.83,265.17
2021,11,24,9,3.7,259.31,4.59,260.51
2021,11,24,10,3.66,254.9,4.38,255.96
2021,11,24,11,3.61,250.55,4.3,251.8
2021,11,24,12,3.63,248.4,4.34,249.35
2021,11,24,13,3.4,246.02,4.06,246.64
2021,11,24,14,3.09,243.24,3.76,243.75
2021,11,24,15,2.28,237.29,3.52,237.23
2021,11,24,16,1.74,231.02,3.64,231.97
2021,11,24,17,1.8,224.12,3.56,225.09
2021,11,24,18,1.93,215.3,3.53,215.8
2021,11,24,19,2.05,205.69,3.74,205.87
2021,11,24,20,2.24,197.68,4.3,197.65
2021,11,24,21,2.4,191.82,5.05,191.78
2021,11,24,22,2.57,188.23,5.63,188.22
2021,11,24,23,2.66,186.25,5.8,186.34
2021,11,25,0,2.61,185.49,5.66,185.55
2021,11,25,1,2.48,185.6,5.39,185.74
2021,11,25,2,2.37,187.2,5.13,187.27
2021,11,25,3,2.26,191.39,4.88,191.36
2021,11,25,4,2.27,197.87,4.86,197.97
2021,11,25,5,2.35,205.37,4.91,205.42
2021,11,25,6,2.34,211.62,4.87,211.67
2021,11,25,7,2.31,217.45,4.81,217.54
2021,11,25,8,2.73,223.03,4.81,223.03
2021,11,25,9,3.59,225.35,4.38,225.65
2021,11,25,10,3.72,225.26,4.38,226.16
2021,11,25,11,4.17,228.72,4.99,229.95
2021,11,25,12,4.62,235.26,5.63,236.66
2021,11,25,13,4.8,241.81,6.01,243.1
2021,11,25,14,4.41,240.17,5.92,240.86
2021,11,25,15,4.0,235.26,6.69,236.57
2021,11,25,16,4.33,236.71,7.78,238.34
2021,11,25,17,5.16,238.89,8.2,240.38
2021,11,25,18,5.61,240.36,8.37,241.76
2021,11,25,19,5.94,242.15,8.5,243.65
2021,11,25,20,6.19,244.41,8.67,246.09
2021,11,25,21,6.3,246.3,8.73,247.91
2021,11,25,22,6.39,249.15,8.7,250.82
2021,11,25,23,6.16,251.82,8.33,253.15
2021,11,26,0,5.67,252.86,7.6,253.88
2021,11,26,1,5.19,251.57,6.9,252.75
2021,11,26,2,5.0,248.17,6.62,249.49
2021,11,26,3,4.86,247.31,6.42,248.74
2021,11,26,4,4.71,246.84,6.2,247.96
2021,11,26,5,4.59,243.65,6.1,244.85
2021,11,26,6,4.44,237.29,5.96,238.46
2021,11,26,7,4.4,227.59,5.98,228.6
2021,11,26,8,4.6,218.8,6.24,219.87
2021,11,26,9,4.98,214.26,6.29,215.39
2021,11,26,10,5.17,211.02,6.36,212.24
2021,11,26,11,5.15,209.37,6.3,210.73
2021,11,26,12,4.99,211.63,6.12,212.7
2021,11,26,13,4.71,210.31,5.87,211.11
2021,11,26,14,3.79,202.92,5.38,202.91
2021,11,26,15,2.77,189.75,5.76,189.85
2021,11,26,16,3.09,184.2,6.74,184.59
2021,11,26,17,3.52,184.08,7.25,184.51
2021,11,26,18,3.78,184.15,7.34,184.52
2021,11,26,19,4.02,183.56,7.34,184.09
2021,11,26,20,4.29,182.82,7.2,183.61
2021,11,26,21,4.3,183.54,7.0,184.29
2021,11,26,22,3.94,181.48,6.46,182.22
2021,11,26,23,3.59,176.25,6.12,177.15
2021,11,27,0,3.42,173.7,6.28,174.79
2021,11,27,1,3.2,170.45,6.41,170.81
2021,11,27,2,3.16,166.55,6.6,166.87
2021,11,27,3,3.28,161.69,6.87,161.92
2021,11,27,4,3.57,158.94,7.28,159.13
2021,11,27,5,3.82,157.89,7.54,158.11
2021,11,27,6,3.97,156.92,7.49,157.15
2021,11,27,7,4.35,154.72,7.06,155.19
2021,11,27,8,4.56,151.99,6.55,152.58
2021,11,27,9,4.59,149.94,5.63,151.01
2021,11,27,10,4.11,143.89,4.88,145.37
2021,11,27,11,4.07,146.19,4.97,148.36
2021,11,27,12,4.01,149.29,4.95,150.73
2021,11,27,13,3.89,148.64,5.02,149.85
2021,11,27,14,3.65,148.83,5.0,150.31
2021,11,27,15,3.02,152.9,5.16,154.33
2021,11,27,16,2.74,158.93,5.52,159.8
2021,11,27,17,2.83,170.3,6.02,172.02
2021,11,27,18,2.85,181.1,6.16,181.6
2021,11,27,19,2.85,189.95,6.2,190.09
2021,11,27,20,3.05,203.41,6.5,203.21
2021,11,27,21,3.25,216.98,6.6,216.96
2021,11,27,22,3.71,225.17,6.67,225.52
2021,11,27,23,4.23,231.08,6.61,231.67
2021,11,28,0,4.17,237.95,6.23,238.58
2021,11,28,1,3.57,242.37,5.61,243.47
2021,11,28,2,3.08,236.92,5.29,238.47
2021,11,28,3,3.74,228.65,5.18,229.65
2021,11,28,4,3.96,223.56,4.88,224.09
2021,11,28,5,3.58,223.06,4.44,223.36
2021,11,28,6,3.32,224.05,4.18,224.47
2021,11,28,7,3.16,223.4,4.07,224.07
2021,11,28,8,3.01,220.68,3.74,221.69
2021,11,28,9,2.86,221.23,3.27,222.77
2021,11,28,10,2.59,230.88,3.0,233.04
2021,11,28,11,2.24,226.84,2.53,228.25
2021,11,28,12,1.77,221.07,1.99,223.73
2021,11,28,13,1.43,222.13,1.62,224.22
2021,11,28,14,1.05,215.93,1.44,217.06
2021,11,28,15,1.06,201.25,1.55,202.29
2021,11,28,16,1.37,194.19,1.95,194.59
2021,11,28,17,1.72,196.62,2.53,196.87
2021,11,28,18,1.95,209.74,2.94,209.84
2021,11,28,19,2.17,227.63,3.36,227.55
2021,11,28,20,2.32,245.76,3.7,245.71
2021,11,28,21,2.39,264.36,3.97,264.36
2021,11,28,22,2.27,279.92,3.93,279.97
2021,11,28,23,1.9,290.0,3.44,289.79
2021,11,29,0,1.4,296.42,2.68,295.37
2021,11,29,1,1.1,296.57,1.92,297.4
2021,11,29,2,0.94,285.42,1.56,286.53
2021,11,29,3,1.18,277.59,2.01,278.73
2021,11,29,4,1.62,282.5,3.12,282.89
2021,11,29,5,2.07,290.56,4.34,290.65
2021,11,29,6,2.49,297.69,5.17,297.77
2021,11,29,7,2.79,302.4,5.53,302.55
2021,11,29,8,3.23,304.15,5.61,304.27
2021,11,29,9,3.97,303.6,5.28,304.02
2021,11,29,10,3.94,300.53,4.87,301.67
2021,11,29,11,4.31,301.59,5.3,302.92
2021,11,29,12,4.73,302.38,5.89,303.69
2021,11,29,13,4.81,302.53,6.15,303.49
2021,11,29,14,4.49,301.25,6.4,302.29
2021,11,29,15,4.2,302.48,7.01,303.87
2021,11,29,16,4.46,306.95,7.66,307.96
2021,11,29,17,4.62,310.75,7.76,311.78
2021,11,29,18,4.4,313.13,7.57,314.0
2021,11,29,19,4.31,315.0,7.24,315.87
2021,11,29,20,4.1,311.44,6.52,311.89
2021,11,29,21,4.24,303.66,5.92,303.86
2021,11,29,22,4.21,291.56,5.51,292.09
2021,11,29,23,4.32,278.83,5.67,279.51
2021,11,30,0,4.46,264.17,5.83,264.77
2021,11,30,1,4.8,249.79,6.3,250.51
2021,11,30,2,5.03,233.97,6.66,235.02
2021,11,30,3,5.91,219.58,7.66,220.37
2021,11,30,4,6.8,211.61,8.65,212.64
2021,11,30,5,7.58,214.41,9.63,215.46
2021,11,30,6,7.89,216.59,10.09,217.64
2021,11,30,7,8.44,211.45,10.78,212.39
2021,11,30,8,8.92,213.06,11.61,216.32
2021,11,30,9,11.31,241.17,14.87,243.45
2021,11,30,10,10.34,258.72,13.67,260.86
2021,11,30,11,9.71,265.71,13.16,268.13
2021,11,30,12,9.83,270.87,13.44,273.23
2021,11,30,13,10.16,277.11,13.94,279.26
2021,11,30,14,10.2,283.82,14.1,285.55
2021,11,30,15,10.12,287.15,14.18,288.8
2021,11,30,16,10.14,288.13,14.18,289.73
2021,11,30,17,10.18,289.88,14.13,291.54
2021,11,30,18,10.11,293.65,14.04,295.34
2021,11,30,19,9.62,298.48,13.44,300.04
2021,11,30,20,8.69,302.26,12.23,303.75
2021,11,30,21,7.48,302.68,10.77,303.97
2021,11,30,22,6.07,299.64,9.18,300.75
2021,11,30,23,4.22,290.62,7.54,290.56
2021,12,1,0,3.33,276.59,6.26,276.73
2021,12,1,1,2.97,258.48,4.91,259.28
2021,12,1,2,2.8,227.49,3.97,229.23
2021,12,1,3,3.49,193.73,4.58,194.42
2021,12,1,4,4.58,176.38,5.96,176.55
2021,12,1,5,5.36,168.56,7.2,169.12
2021,12,1,6,6.21,168.31,8.37,170.92
2021,12,1,7,6.87,187.72,9.71,192.03
2021,12,1,8,7.59,205.43,10.77,208.85
2021,12,1,9,8.49,213.18,11.68,215.58
2021,12,1,10,8.86,212.18,12.04,214.42
2021,12,1,11,9.69,212.52,13.05,214.88
2021,12,1,12,10.26,213.76,13.85,215.71
2021,12,1,13,10.19,215.9,13.82,217.7
2021,12,1,14,10.24,217.72,14.0,218.95
2021,12,1,15,9.75,218.95,13.49,220.16
2021,12,1,16,9.73,218.97,13.57,220.45
2021,12,1,17,9.99,219.13,14.08,221.08
2021,12,1,18,10.64,223.24,14.81,225.36
2021,12,1,19,11.19,230.44,15.44,232.63
2021,12,1,20,12.04,239.81,16.58,241.83
2021,12,1,21,13.31,247.32,18.15,248.99
2021,12,1,22,13.95,249.2,18.77,250.75
2021,12,1,23,14.19,250.64,18.95,252.44
2021,12,2,0,14.44,254.98,19.19,256.92
2021,12,2,1,14.33,260.37,19.04,262.17
2021,12,2,2,14.0,265.65,18.64,267.38
2021,12,2,3,13.49,270.36,18.02,271.99
2021,12,2,4,12.73,272.81,17.06,274.49
2021,12,2,5,11.59,272.86,15.62,274.5
2021,12,2,6,10.43,271.24,14.24,272.89
2021,12,2,7,9.62,269.77,13.25,271.32
2021,12,2,8,9.13,268.97,12.59,270.43
2021,12,2,9,8.95,269.4,11.92,271.05
2021,12,2,10,8.98,272.09,11.64,273.89
2021,12,2,11,9.24,278.36,11.95,280.09
2021,12,2,12,9.01,284.88,11.57,286.03
2021,12,2,13,8.17,291.12,10.59,292.01
2021,12,2,14,6.78,297.01,9.23,297.76
2021,12,2,15,4.94,299.69,8.22,300.29
2021,12,2,16,3.82,297.77,7.81,298.1
2021,12,2,17,3.93,294.17,7.81,294.52
2021,12,2,18,4.14,291.68,7.82,292.18
2021,12,2,19,4.26,290.96,7.72,291.5
2021,12,2,20,4.01,289.95,7.45,290.43
2021,12,2,21,4.2,286.21,7.05,286.75
2021,12,2,22,4.6,281.96,6.5,283.07
2021,12,2,23,4.77,275.74,6.3,276.62
2021,12,3,0,5.07,266.73,6.6,267.63
2021,12,3,1,5.54,258.61,7.24,260.0
2021,12,3,2,6.39,254.6,8.2,256.22
2021,12,3,3,6.86,248.96,8.86,250.91
2021,12,3,4,6.76,243.2,8.8,244.55
2021,12,3,5,6.76,242.84,8.76,244.1
2021,12,3,6,6.9,245.73,9.11,247.72
2021,12,3,7,7.71,255.2,10.49,257.27
2021,12,3,8,7.1,250.67,9.62,252.23
2021,12,3,9,7.23,244.46,9.05,246.0
2021,12,3,10,6.86,235.15,8.46,237.03
2021,12,3,11,6.82,229.41,8.44,231.76
2021,12,3,12,7.01,229.65,8.88,231.72
2021,12,3,13,6.89,226.61,8.95,228.25
2021,12,3,14,6.58,221.49,9.06,222.73
2021,12,3,15,6.56,218.18,9.43,219.32
2021,12,3,16,6.51,212.95,9.44,213.73
2021,12,3,17,6.55,207.42,9.52,208.42
2021,12,3,18,6.83,203.9,9.57,205.12
2021,12,3,19,6.96,202.16,9.4,203.56
2021,12,3,20,6.98,199.84,9.3,201.37
2021,12,3,21,6.9,197.18,9.19,198.79
2021,12,3,22,6.98,198.94,9.35,200.34
2021,12,3,23,7.17,211.46,10.09,215.1
2021,12,4,0,7.35,221.29,10.49,223.52
2021,12,4,1,7.08,228.04,10.07,229.72
2021,12,4,2,6.03,228.42,8.87,230.32
2021,12,4,3,5.01,219.18,7.47,219.48
2021,12,4,4,4.72,207.5,6.99,208.57
2021,12,4,5,4.78,208.2,6.86,208.64
2021,12,4,6,4.63,202.11,6.62,202.54
2021,12,4,7,4.34,199.12,6.33,199.62
2021,12,4,8,3.84,196.78,5.78,197.46
2021,12,4,9,3.8,192.46,5.12,193.59
2021,12,4,10,3.88,191.04,4.84,193.07
2021,12,4,11,3.86,186.85,4.66,188.48
2021,12,4,12,3.64,179.02,4.37,179.9
2021,12,4,13,3.26,175.19,3.97,175.94
2021,12,4,14,2.57,159.75,3.52,159.47
2021,12,4,15,2.43,132.26,4.95,132.38
2021,12,4,16,3.72,126.29,6.75,126.34
2021,12,4,17,4.68,125.55,7.1,125.65
